learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
47000.0,5.125454288,-1.3259586898816955E-12,47000.0,92.15106382978723,13.295032117338842,-83.80667663178856,-82.80475718533187,47000.0,-1.0,42.0,1190.0,1016899.3333333335,2665757.7424965817,-352.6666666666667,546.8272865364465,100.61904761904763,156.23636758184188,50.80952380952382,78.11818379092094,50.80952380952382,78.11818379092094,8.190476190476192,5.890207231594369,0.0,0.0,0.0,0.0,1.0,0.0
48000.0,5.240269625,-1.355661499676191E-12,48000.0,92.09375,13.161441389834152,-82.53968253968273,-81.31868131868141,48000.0,-1.0,42.0,1216.0,1022832.6666666667,2673236.8171366453,-362.09523809523824,558.9809460308568,103.30952380952381,159.71109405930875,52.14285714285714,79.86347235143157,52.14285714285714,79.86347235143157,8.285714285714288,5.939884676082255,0.0,0.0,0.0,0.0,1.0,0.0
49000.0,5.307863378,-1.3731480519183806E-12,49000.0,92.12857142857143,13.187505264350824,-81.93396226415115,-81.33521391631393,49000.0,-1.0,42.0,1239.0,1023848.642857143,2673875.1822143723,-364.26190476190476,560.7110494295443,103.9285714285714,160.20541583018985,52.45238095238094,80.11065590366084,52.45238095238094,80.11065590366084,8.285714285714288,5.939884676082255,0.0,0.0,0.0,0.0,1.0,0.0
50000.0,5.368518869,-1.3888396708191266E-12,50000.0,92.208,13.11601448207955,-80.62123319425143,-81.46250582207738,50000.0,-1.0,42.0,1258.0,1024676.5000000001,2674713.1253517433,-366.7619047619047,562.9867134213439,104.64285714285715,160.85561188396403,52.80952380952381,80.43577595464751,52.80952380952381,80.43577595464751,8.333333333333334,5.896119710646692,0.0,0.0,0.0,0.0,1.0,0.0
51000.0,5.420703173,-1.4023397875846258E-12,51000.0,92.25098039215686,13.05552674929858,-79.5547478418901,-82.03592814371224,51000.0,-1.0,42.0,1279.0,1025225.9523809523,2675235.7988046673,-368.42857142857144,565.3689554168401,105.1190476190476,161.5362531809927,53.047619047619044,80.77609897070114,53.047619047619044,80.77609897070114,8.357142857142858,5.9174047894755955,0.0,0.0,0.0,0.0,1.0,0.0
52000.0,5.567618693,-1.4403469376783403E-12,52000.0,92.03076923076922,13.58416377828543,-78.77480586712694,-78.85196374622346,52000.0,-1.0,42.0,1302.0,1053680.1666666667,2710765.872285875,-381.42857142857144,587.5884632041309,108.83333333333334,167.88467538057867,54.904761904761905,83.95027840968653,54.904761904761905,83.95027840968653,8.404761904761905,6.072968992260077,0.0,0.0,0.0,0.0,1.0,0.0
53000.0,5.782747624,-1.4960009459820057E-12,53000.0,91.87547169811322,13.756746023109812,-77.93388429752049,-77.27459860024705,53000.0,-1.0,42.0,1324.0,1131141.8333333335,2837442.663480036,-405.595238095238,635.6630131746181,115.73809523809524,181.62022283497194,58.357142857142854,90.8179152382557,58.357142857142854,90.8179152382557,8.595238095238095,6.105014028107667,0.0,0.0,0.0,0.0,1.0,0.0
54000.0,6.000740843,-1.5523959476397268E-12,54000.0,91.8,13.833504198216758,-77.75993576876748,-76.97841726618695,54000.0,-1.0,42.0,1350.0,1236855.6666666665,3109977.4036616697,-429.09523809523813,691.4576970473606,122.45238095238098,197.56150044380468,61.71428571428573,98.78833882853655,61.71428571428573,98.78833882853655,8.738095238095239,6.184400216632892,0.0,0.0,0.0,0.0,1.0,0.0
55000.0,6.149541065,-1.5908906714887252E-12,55000.0,91.64,13.635620387143529,-78.98014791747758,-78.28615742535867,55000.0,-1.0,42.0,1367.0,1299283.119047619,3317507.2697073086,-444.6666666666665,736.6184658475798,126.90476190476188,210.4624188135943,63.95238095238094,105.23120940679715,63.95238095238094,105.23120940679715,8.761904761904763,6.1834141796856645,0.0,0.0,0.0,0.0,1.0,0.0
56000.0,6.323851506,-1.6359849072371917E-12,56000.0,91.60714285714285,13.820663944988661,-78.6393006461422,-77.49244712990952,56000.0,-1.0,42.0,1390.0,1376165.4761904764,3601533.9608589495,-462.2619047619046,789.3239793437261,131.92857142857147,225.52317417638554,66.45238095238098,112.76874726645879,66.45238095238098,112.76874726645879,8.833333333333336,6.144268265654194,0.0,0.0,0.0,0.0,1.0,0.0
57000.0,6.460784886,-1.6714096705739693E-12,57000.0,91.57192982456141,13.668144228111636,-79.18687057068271,-78.05782060785764,57000.0,-1.0,42.0,1415.0,1462652.8571428575,3926262.766079702,-478.76190476190476,838.5148546329909,136.64285714285714,239.5776590248614,68.80952380952381,119.79580962890881,68.80952380952381,119.79580962890881,8.880952380952385,6.1652146954976,0.0,0.0,0.0,0.0,1.0,0.0
58000.0,6.639671791,-1.71768784083219E-12,58000.0,91.3948275862069,13.593511987254784,-81.0301051867972,-79.79106628242073,58000.0,-1.0,42.0,1440.0,1548558.3809523808,4292440.75372432,-498.7619047619047,895.7236836981294,142.35714285714286,255.92298969622144,71.66666666666669,127.96830146118916,71.66666666666669,127.96830146118916,9.000000000000004,6.120736445408047,0.0,0.0,0.0,0.0,1.0,0.0
59000.0,6.786272332,-1.7556135056333405E-12,59000.0,91.31864406779661,13.428975086960135,-82.53741981468276,-81.30973451327424,59000.0,-1.0,42.0,1467.0,1630185.1904761903,4676099.230661303,-512.9285714285713,939.9111891843862,146.40476190476187,268.5479527078925,73.6904761904762,134.28064678950105,73.6904761904762,134.28064678950105,9.095238095238098,6.047815666186586,0.0,0.0,0.0,0.0,1.0,0.0
60000.0,6.907105144,-1.7868730405138594E-12,60000.0,91.19666666666667,13.27150767476139,-85.65905096660802,-84.36300174520078,60000.0,-1.0,42.0,1496.0,1728688.0952380954,5173921.315302179,-522.7619047619046,976.2489888698753,149.21428571428575,278.93014561428134,75.09523809523809,139.4716178005158,75.09523809523809,139.4716178005158,9.095238095238098,6.047815666186586,0.0,0.0,0.0,0.0,1.0,0.0
61000.0,7.024570091,-1.817261306310279E-12,61000.0,91.1016393442623,13.109192973274691,-88.40680319333549,-87.04341833218486,61000.0,-1.0,42.0,1525.0,1829509.9047619049,5711184.100522813,-533.0952380952382,1010.2212703654197,152.16666666666669,288.63648474370535,76.57142857142858,144.32469201331654,76.57142857142858,144.32469201331654,9.190476190476192,6.1057274001371145,0.0,0.0,0.0,0.0,1.0,0.0
